group,category_name,category_name_full,reference,name,filename,min_wavelength,max_wavelength,filename_no_ext
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK200,K-PSK200,glass/sumita/K-PSK200.yml,0.36,1.55,K-PSK200
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK200(M),K-PSK200(M),glass/sumita/K-PSK200(M).yml,0.36,1.55,K-PSK200(M)
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK300,K-PSK300,glass/sumita/K-PSK300.yml,0.36,1.55,K-PSK300
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK300(M),K-PSK300(M),glass/sumita/K-PSK300(M).yml,0.36,1.55,K-PSK300(M)
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK400,K-PSK400,glass/sumita/K-PSK400.yml,0.36,1.55,K-PSK400
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK400(M),K-PSK400(M),glass/sumita/K-PSK400(M).yml,0.36,1.55,K-PSK400(M)
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK500,K-PSK500,glass/sumita/K-PSK500.yml,0.36,1.55,K-PSK500
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSK500(M),K-PSK500(M),glass/sumita/K-PSK500(M).yml,0.36,1.55,K-PSK500(M)
glass,SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),K-PSKn2,K-PSKn2,glass/sumita/K-PSKn2.yml,0.36,1.55,K-PSKn2
glass,SUMITA-SSK,SUMITA - SSK (Very dense flint),K-SSK1,K-SSK1,glass/sumita/K-SSK1.yml,0.36,1.55,K-SSK1
glass,SUMITA-SSK,SUMITA - SSK (Very dense flint),K-SSK3,K-SSK3,glass/sumita/K-SSK3.yml,0.36,1.55,K-SSK3
glass,SUMITA-SSK,SUMITA - SSK (Very dense flint),K-SSK4,K-SSK4,glass/sumita/K-SSK4.yml,0.36,1.55,K-SSK4
glass,SUMITA-SSK,SUMITA - SSK (Very dense flint),K-SSK9,K-SSK9,glass/sumita/K-SSK9.yml,0.36,1.55,K-SSK9
glass,SUMITA-BaF,SUMITA - BaF (Barium flint),K-BaF8,K-BaF8,glass/sumita/K-BaF8.yml,0.36,1.55,K-BaF8
glass,SUMITA-BaF,SUMITA - BaF (Barium flint),K-BaF9,K-BaF9,glass/sumita/K-BaF9.yml,0.36,1.55,K-BaF9
glass,SUMITA-BaF,SUMITA - BaF (Barium flint),K-BaFn1,K-BaFn1,glass/sumita/K-BaFn1.yml,0.36,1.55,K-BaFn1
glass,SUMITA-BaF,SUMITA - BaF (Barium flint),K-BaFn3,K-BaFn3,glass/sumita/K-BaFn3.yml,0.36,1.55,K-BaFn3
glass,SUMITA-BaSF,SUMITA - BaSF (Barium dense flint),K-BaSF4,K-BaSF4,glass/sumita/K-BaSF4.yml,0.36,1.55,K-BaSF4
glass,SUMITA-BaSF,SUMITA - BaSF (Barium dense flint),K-BaSF5,K-BaSF5,glass/sumita/K-BaSF5.yml,0.36,1.55,K-BaSF5
glass,SUMITA-LaF,SUMITA - LaF (Lanthanum flint),K-LaF2,K-LaF2,glass/sumita/K-LaF2.yml,0.36,1.55,K-LaF2
glass,SUMITA-LaF,SUMITA - LaF (Lanthanum flint),K-LaFn3,K-LaFn3,glass/sumita/K-LaFn3.yml,0.36,1.55,K-LaFn3
glass,SUMITA-LaF,SUMITA - LaF (Lanthanum flint),K-LaFn5,K-LaFn5,glass/sumita/K-LaFn5.yml,0.36,1.55,K-LaFn5
glass,SUMITA-LaF,SUMITA - LaF (Lanthanum flint),K-LaFn11,K-LaFn11,glass/sumita/K-LaFn11.yml,0.36,1.55,K-LaFn11
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn1,K-LaSFn1,glass/sumita/K-LaSFn1.yml,0.36,1.55,K-LaSFn1
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn2,K-LaSFn2,glass/sumita/K-LaSFn2.yml,0.36,1.55,K-LaSFn2
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn3,K-LaSFn3,glass/sumita/K-LaSFn3.yml,0.36,1.55,K-LaSFn3
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn4,K-LaSFn4,glass/sumita/K-LaSFn4.yml,0.36,1.55,K-LaSFn4
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn6,K-LaSFn6,glass/sumita/K-LaSFn6.yml,0.36,1.55,K-LaSFn6
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn7,K-LaSFn7,glass/sumita/K-LaSFn7.yml,0.36,1.55,K-LaSFn7
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn8,K-LaSFn8,glass/sumita/K-LaSFn8.yml,0.36,1.55,K-LaSFn8
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn9,K-LaSFn9,glass/sumita/K-LaSFn9.yml,0.36,1.55,K-LaSFn9
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn10,K-LaSFn10,glass/sumita/K-LaSFn10.yml,0.36,1.55,K-LaSFn10
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn14,K-LaSFn14,glass/sumita/K-LaSFn14.yml,0.4,1.55,K-LaSFn14
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn16,K-LaSFn16,glass/sumita/K-LaSFn16.yml,0.36,1.55,K-LaSFn16
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn17,K-LaSFn17,glass/sumita/K-LaSFn17.yml,0.4,1.55,K-LaSFn17
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn21,K-LaSFn21,glass/sumita/K-LaSFn21.yml,0.4,1.55,K-LaSFn21
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn22,K-LaSFn22,glass/sumita/K-LaSFn22.yml,0.4,1.55,K-LaSFn22
glass,SUMITA-LaSF,SUMITA - LaSF (Lanthanum dense flint),K-LaSFn23,K-LaSFn23,glass/sumita/K-LaSFn23.yml,0.36,1.55,K-LaSFn23
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD1,K-SFLD1,glass/sumita/K-SFLD1.yml,0.4,1.55,K-SFLD1
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLDn3,K-SFLDn3,glass/sumita/K-SFLDn3.yml,0.4,1.55,K-SFLDn3
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD4,K-SFLD4,glass/sumita/K-SFLD4.yml,0.4,1.55,K-SFLD4
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD6,K-SFLD6,glass/sumita/K-SFLD6.yml,0.4,1.55,K-SFLD6
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD8,K-SFLD8,glass/sumita/K-SFLD8.yml,0.4,1.55,K-SFLD8
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD11,K-SFLD11,glass/sumita/K-SFLD11.yml,0.4,1.55,K-SFLD11
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD14,K-SFLD14,glass/sumita/K-SFLD14.yml,0.4,1.55,K-SFLD14
glass,SUMITA-SFLD,SUMITA - SFLD,K-SFLD66,K-SFLD66,glass/sumita/K-SFLD66.yml,0.4,1.55,K-SFLD66
glass,SUMITA-BPG,SUMITA - BPG,K-BPG2,K-BPG2,glass/sumita/K-BPG2.yml,0.36,1.55,K-BPG2
glass,SUMITA-BOC,SUMITA - BOC,K-BOC20,K-BOC20,glass/sumita/K-BOC20.yml,0.37,1.55,K-BOC20
glass,SUMITA-BOC,SUMITA - BOC,K-BOC30,K-BOC30,glass/sumita/K-BOC30.yml,0.4,1.55,K-BOC30
glass,SUMITA-CaFK,SUMITA - CaFK,K-CaFK95,K-CaFK95,glass/sumita/K-CaFK95.yml,0.36,1.55,K-CaFK95
glass,SUMITA-CaFK,SUMITA - CaFK,K-CaFK95(M),K-CaFK95(M),glass/sumita/K-CaFK95(M).yml,0.36,1.55,K-CaFK95(M)
glass,SUMITA-CD,SUMITA - CD,K-CD45,K-CD45,glass/sumita/K-CD45.yml,0.4,1.55,K-CD45
glass,SUMITA-CD,SUMITA - CD,K-CD45(M),K-CD45(M),glass/sumita/K-CD45(M).yml,0.4,1.55,K-CD45(M)
glass,SUMITA-CD,SUMITA - CD,K-CD120,K-CD120,glass/sumita/K-CD120.yml,0.4,1.55,K-CD120
glass,SUMITA-CD,SUMITA - CD,K-CD120(M),K-CD120(M),glass/sumita/K-CD120(M).yml,0.4,1.55,K-CD120(M)
glass,SUMITA-CSK,SUMITA - CSK,K-CSK120,K-CSK120,glass/sumita/K-CSK120.yml,0.36,1.55,K-CSK120
glass,SUMITA-CSK,SUMITA - CSK,K-CSK120(M),K-CSK120(M),glass/sumita/K-CSK120(M).yml,0.36,1.55,K-CSK120(M)
glass,SUMITA-FIR,SUMITA - FIR,K-FIR97UV,K-FIR97UV,glass/sumita/K-FIR97UV.yml,0.36,1.55,K-FIR97UV
glass,SUMITA-FIR,SUMITA - FIR,K-FIR98UV,K-FIR98UV,glass/sumita/K-FIR98UV.yml,0.36,1.55,K-FIR98UV
glass,SUMITA-GIR,SUMITA - GIR,K-GIR79,K-GIR79,glass/sumita/K-GIR79.yml,0.36,1.55,K-GIR79
glass,SUMITA-GIR,SUMITA - GIR,K-GIR140,K-GIR140,glass/sumita/K-GIR140.yml,0.36,1.55,K-GIR140
glass,SUMITA-GFK,SUMITA - GFK,K-GFK68,K-GFK68,glass/sumita/K-GFK68.yml,0.36,1.55,K-GFK68
glass,SUMITA-GFK,SUMITA - GFK,K-GFK68(M),K-GFK68(M),glass/sumita/K-GFK68(M).yml,0.36,1.55,K-GFK68(M)
glass,SUMITA-GFK,SUMITA - GFK,K-GFK70,K-GFK70,glass/sumita/K-GFK70.yml,0.36,1.55,K-GFK70
glass,SUMITA-GFK,SUMITA - GFK,K-GFK70(M),K-GFK70(M),glass/sumita/K-GFK70(M).yml,0.36,1.55,K-GFK70(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK50,K-LaFK50,glass/sumita/K-LaFK50.yml,0.36,1.55,K-LaFK50
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK50(M),K-LaFK50(M),glass/sumita/K-LaFK50(M).yml,0.36,1.55,K-LaFK50(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK50T,K-LaFK50T,glass/sumita/K-LaFK50T.yml,0.36,1.55,K-LaFK50T
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK50T(M),K-LaFK50T(M),glass/sumita/K-LaFK50T(M).yml,0.36,1.55,K-LaFK50T(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK55,K-LaFK55,glass/sumita/K-LaFK55.yml,0.36,1.55,K-LaFK55
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK55(M),K-LaFK55(M),glass/sumita/K-LaFK55(M).yml,0.36,1.55,K-LaFK55(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK58,K-LaFK58,glass/sumita/K-LaFK58.yml,0.36,1.55,K-LaFK58
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK58(M),K-LaFK58(M),glass/sumita/K-LaFK58(M).yml,0.36,1.55,K-LaFK58(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK60,K-LaFK60,glass/sumita/K-LaFK60.yml,0.36,1.55,K-LaFK60
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK60(M),K-LaFK60(M),glass/sumita/K-LaFK60(M).yml,0.36,1.55,K-LaFK60(M)
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK65,K-LaFK65,glass/sumita/K-LaFK65.yml,0.36,1.55,K-LaFK65
glass,SUMITA-LaFK,SUMITA - LaFK,K-LaFK65(M),K-LaFK65(M),glass/sumita/K-LaFK65(M).yml,0.36,1.55,K-LaFK65(M)
glass,SUMITA-LCV,SUMITA - LCV,K-LCV93,K-LCV93,glass/sumita/K-LCV93.yml,0.36,1.55,K-LCV93
glass,SUMITA-LCV,SUMITA - LCV,K-LCV93(M),K-LCV93(M),glass/sumita/K-LCV93(M).yml,0.36,1.55,K-LCV93(M)
glass,SUMITA-PBK,SUMITA - PBK,K-PBK40,K-PBK40,glass/sumita/K-PBK40.yml,0.36,1.55,K-PBK40
glass,SUMITA-PBK,SUMITA - PBK,K-PBK40(M),K-PBK40(M),glass/sumita/K-PBK40(M).yml,0.36,1.55,K-PBK40(M)
glass,SUMITA-PBK,SUMITA - PBK,K-PBK50,K-PBK50,glass/sumita/K-PBK50.yml,0.36,1.55,K-PBK50
glass,SUMITA-PBK,SUMITA - PBK,K-PBK50(M),K-PBK50(M),glass/sumita/K-PBK50(M).yml,0.36,1.55,K-PBK50(M)
glass,SUMITA-PFK,SUMITA - PFK,K-PFK80,K-PFK80,glass/sumita/K-PFK80.yml,0.36,1.55,K-PFK80
glass,SUMITA-PFK,SUMITA - PFK,K-PFK80(M),K-PFK80(M),glass/sumita/K-PFK80(M).yml,0.36,1.55,K-PFK80(M)
glass,SUMITA-PFK,SUMITA - PFK,K-PFK85,K-PFK85,glass/sumita/K-PFK85.yml,0.36,1.55,K-PFK85
glass,SUMITA-PFK,SUMITA - PFK,K-PFK85(M),K-PFK85(M),glass/sumita/K-PFK85(M).yml,0.36,1.55,K-PFK85(M)
glass,SUMITA-PFK,SUMITA - PFK,K-PFK90,K-PFK90,glass/sumita/K-PFK90.yml,0.36,1.55,K-PFK90
glass,SUMITA-PFK,SUMITA - PFK,K-PFK90(M),K-PFK90(M),glass/sumita/K-PFK90(M).yml,0.36,1.55,K-PFK90(M)
glass,SUMITA-PG,SUMITA - PG,K-PG325,K-PG325,glass/sumita/K-PG325.yml,0.36,1.55,K-PG325
glass,SUMITA-PG,SUMITA - PG,K-PG325(M),K-PG325(M),glass/sumita/K-PG325(M).yml,0.36,1.55,K-PG325(M)
glass,SUMITA-PG,SUMITA - PG,K-PG375,K-PG375,glass/sumita/K-PG375.yml,0.36,1.55,K-PG375
glass,SUMITA-PG,SUMITA - PG,K-PG375(M),K-PG375(M),glass/sumita/K-PG375(M).yml,0.36,1.55,K-PG375(M)
glass,SUMITA-PG,SUMITA - PG,K-PG395,K-PG395,glass/sumita/K-PG395.yml,0.36,1.55,K-PG395
glass,SUMITA-PG,SUMITA - PG,K-PG395(M),K-PG395(M),glass/sumita/K-PG395(M).yml,0.36,1.55,K-PG395(M)
glass,SUMITA-PMK,SUMITA - PMK,K-PMK30,K-PMK30,glass/sumita/K-PMK30.yml,0.36,1.55,K-PMK30
glass,SUMITA-PMK,SUMITA - PMK,K-PMK30(M),K-PMK30(M),glass/sumita/K-PMK30(M).yml,0.36,1.55,K-PMK30(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn1,K-PSFn1,glass/sumita/K-PSFn1.yml,0.4,1.55,K-PSFn1
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn1(M),K-PSFn1(M),glass/sumita/K-PSFn1(M).yml,0.4,1.55,K-PSFn1(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn2,K-PSFn2,glass/sumita/K-PSFn2.yml,0.4,1.55,K-PSFn2
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn2(M),K-PSFn2(M),glass/sumita/K-PSFn2(M).yml,0.4,1.55,K-PSFn2(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn3,K-PSFn3,glass/sumita/K-PSFn3.yml,0.4,1.55,K-PSFn3
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn3(M),K-PSFn3(M),glass/sumita/K-PSFn3(M).yml,0.4,1.55,K-PSFn3(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn4,K-PSFn4,glass/sumita/K-PSFn4.yml,0.4,1.55,K-PSFn4
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn4(M),K-PSFn4(M),glass/sumita/K-PSFn4(M).yml,0.4,1.55,K-PSFn4(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn5,K-PSFn5,glass/sumita/K-PSFn5.yml,0.4,1.55,K-PSFn5
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn5(M),K-PSFn5(M),glass/sumita/K-PSFn5(M).yml,0.4,1.55,K-PSFn5(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn173,K-PSFn173,glass/sumita/K-PSFn173.yml,0.4,1.55,K-PSFn173
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn173(M),K-PSFn173(M),glass/sumita/K-PSFn173(M).yml,0.4,1.55,K-PSFn173(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn202,K-PSFn202,glass/sumita/K-PSFn202.yml,0.4,1.55,K-PSFn202
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn202(M),K-PSFn202(M),glass/sumita/K-PSFn202(M).yml,0.4,1.55,K-PSFn202(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn203,K-PSFn203,glass/sumita/K-PSFn203.yml,0.4,1.55,K-PSFn203
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn203(M),K-PSFn203(M),glass/sumita/K-PSFn203(M).yml,0.4,1.55,K-PSFn203(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn214,K-PSFn214,glass/sumita/K-PSFn214.yml,0.405,1.55,K-PSFn214
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn214(M),K-PSFn214(M),glass/sumita/K-PSFn214(M).yml,0.405,1.55,K-PSFn214(M)
glass,SUMITA-PSF,SUMITA - PSF,K-PSFn215,K-PSFn215,glass/sumita/K-PSFn215.yml,0.4,1.55,K-PSFn215
glass,SUMITA-SKF,SUMITA - SKF,K-SKF6,K-SKF6,glass/sumita/K-SKF6.yml,0.36,1.55,K-SKF6
glass,SUMITA-SKF,SUMITA - SKF,K-SKF6(M),K-SKF6(M),glass/sumita/K-SKF6(M).yml,0.36,1.55,K-SKF6(M)
glass,SUMITA-SKLD,SUMITA - SKLD,K-SKLD120,K-SKLD120,glass/sumita/K-SKLD120.yml,0.36,1.55,K-SKLD120
glass,SUMITA-SKLD,SUMITA - SKLD,K-SKLD120(M),K-SKLD120(M),glass/sumita/K-SKLD120(M).yml,0.36,1.55,K-SKLD120(M)
glass,SUMITA-VC,SUMITA - VC,K-VC78,K-VC78,glass/sumita/K-VC78.yml,0.36,1.55,K-VC78
glass,SUMITA-VC,SUMITA - VC,K-VC78(M),K-VC78(M),glass/sumita/K-VC78(M).yml,0.36,1.55,K-VC78(M)
glass,SUMITA-VC,SUMITA - VC,K-VC79,K-VC79,glass/sumita/K-VC79.yml,0.36,1.55,K-VC79
glass,SUMITA-VC,SUMITA - VC,K-VC79(M),K-VC79(M),glass/sumita/K-VC79(M).yml,0.36,1.55,K-VC79(M)
glass,SUMITA-VC,SUMITA - VC,K-VC80,K-VC80,glass/sumita/K-VC80.yml,0.36,1.55,K-VC80
glass,SUMITA-VC,SUMITA - VC,K-VC80(M),K-VC80(M),glass/sumita/K-VC80(M).yml,0.36,1.55,K-VC80(M)
glass,SUMITA-VC,SUMITA - VC,K-VC82,K-VC82,glass/sumita/K-VC82.yml,0.36,1.55,K-VC82
glass,SUMITA-VC,SUMITA - VC,K-VC82(M),K-VC82(M),glass/sumita/K-VC82(M).yml,0.36,1.55,K-VC82(M)
glass,SUMITA-VC,SUMITA - VC,K-VC89,K-VC89,glass/sumita/K-VC89.yml,0.36,1.55,K-VC89
glass,SUMITA-VC,SUMITA - VC,K-VC89(M),K-VC89(M),glass/sumita/K-VC89(M).yml,0.36,1.55,K-VC89(M)
glass,SUMITA-VC,SUMITA - VC,K-VC90,K-VC90,glass/sumita/K-VC90.yml,0.36,1.55,K-VC90
glass,SUMITA-VC,SUMITA - VC,K-VC90(M),K-VC90(M),glass/sumita/K-VC90(M).yml,0.36,1.55,K-VC90(M)
glass,SUMITA-VC,SUMITA - VC,K-VC91,K-VC91,glass/sumita/K-VC91.yml,0.36,1.55,K-VC91
glass,SUMITA-VC,SUMITA - VC,K-VC91(M),K-VC91(M),glass/sumita/K-VC91(M).yml,0.36,1.55,K-VC91(M)
glass,SUMITA-VC,SUMITA - VC,K-VC99,K-VC99,glass/sumita/K-VC99.yml,0.36,1.55,K-VC99
glass,SUMITA-VC,SUMITA - VC,K-VC99(M),K-VC99(M),glass/sumita/K-VC99(M).yml,0.36,1.55,K-VC99(M)
glass,SUMITA-VC,SUMITA - VC,K-VC100,K-VC100,glass/sumita/K-VC100.yml,0.36,1.55,K-VC100
glass,SUMITA-VC,SUMITA - VC,K-VC100(M),K-VC100(M),glass/sumita/K-VC100(M).yml,0.36,1.55,K-VC100(M)
glass,SUMITA-VC,SUMITA - VC,K-VC179,K-VC179,glass/sumita/K-VC179.yml,0.36,1.55,K-VC179
glass,SUMITA-VC,SUMITA - VC,K-VC179(M),K-VC179(M),glass/sumita/K-VC179(M).yml,0.36,1.55,K-VC179(M)
glass,SUMITA-VC,SUMITA - VC,K-VC181,K-VC181,glass/sumita/K-VC181.yml,0.36,1.55,K-VC181
glass,SUMITA-VC,SUMITA - VC,K-VC181(M),K-VC181(M),glass/sumita/K-VC181(M).yml,0.36,1.55,K-VC181(M)
glass,SUMITA-VC,SUMITA - VC,K-VC185,K-VC185,glass/sumita/K-VC185.yml,0.36,1.55,K-VC185
glass,SUMITA-VC,SUMITA - VC,K-VC185(M),K-VC185(M),glass/sumita/K-VC185(M).yml,0.36,1.55,K-VC185(M)
glass,SUMITA-ZnSF,SUMITA - ZnSF,K-ZnSF8,K-ZnSF8,glass/sumita/K-ZnSF8.yml,0.36,1.55,K-ZnSF8
glass,SUMITA-ZnSF,SUMITA - ZnSF,K-ZnSF8(M),K-ZnSF8(M),glass/sumita/K-ZnSF8(M).yml,0.36,1.55,K-ZnSF8(M)
glass,LZOS-K,LZOS - K (Crown),K8,K8,glass/lzos/K8.yml,0.365,2.3254,K8
glass,LZOS-LK,LZOS - LK (Light crown),LK3,LK3,glass/lzos/LK3.yml,0.365,2.3254,LK3
glass,LZOS-LK,LZOS - LK (Light crown),LK5,LK5,glass/lzos/LK5.yml,0.365,2.3254,LK5
glass,LZOS-LK,LZOS - LK (Light crown),LK6,LK6,glass/lzos/LK6.yml,0.365,2.3254,LK6
glass,LZOS-LK,LZOS - LK (Light crown),LK7,LK7,glass/lzos/LK7.yml,0.365,2.3254,LK7
glass,LZOS-TK,LZOS - TK (Dense crown),TK2,TK2,glass/lzos/TK2.yml,0.365,2.3254,TK2
glass,LZOS-TK,LZOS - TK (Dense crown),TK9,TK9,glass/lzos/TK9.yml,0.365,2.3254,TK9
glass,LZOS-TK,LZOS - TK (Dense crown),TK12,TK12,glass/lzos/TK12.yml,0.365,2.3254,TK12
glass,LZOS-TK,LZOS - TK (Dense crown),TK14,TK14,glass/lzos/TK14.yml,0.365,2.3254,TK14
glass,LZOS-TK,LZOS - TK (Dense crown),TK16,TK16,glass/lzos/TK16.yml,0.365,2.3254,TK16
glass,LZOS-TK,LZOS - TK (Dense crown),TK17,TK17,glass/lzos/TK17.yml,0.365,2.3254,TK17
glass,LZOS-TK,LZOS - TK (Dense crown),TK20,TK20,glass/lzos/TK20.yml,0.365,2.3254,TK20
glass,LZOS-TK,LZOS - TK (Dense crown),TK21,TK21,glass/lzos/TK21.yml,0.365,2.3254,TK21
glass,LZOS-TK,LZOS - TK (Dense crown),TK23,TK23,glass/lzos/TK23.yml,0.365,2.3254,TK23
glass,LZOS-CTK,LZOS - CTK (Extra dense crown),CTK3,CTK3,glass/lzos/CTK3.yml,0.365,2.3254,CTK3
glass,LZOS-CTK,LZOS - CTK (Extra dense crown),CTK8,CTK8,glass/lzos/CTK8.yml,0.365,2.3254,CTK8
glass,LZOS-CTK,LZOS - CTK (Extra dense crown),CTK9,CTK9,glass/lzos/CTK9.yml,0.365,2.3254,CTK9
glass,LZOS-CTK,LZOS - CTK (Extra dense crown),CTK12,CTK12,glass/lzos/CTK12.yml,0.365,2.3254,CTK12
glass,LZOS-CTK,LZOS - CTK (Extra dense crown),CTK19,CTK19,glass/lzos/CTK19.yml,0.365,2.3254,CTK19
glass,LZOS-OK,LZOS - OK (Special crown),OK4,OK4,glass/lzos/OK4.yml,0.365,0.70652,OK4
glass,LZOS-BK,LZOS - BK (Barium crown),BK4,BK4,glass/lzos/BK4.yml,0.365,2.3254,BK4
glass,LZOS-BK,LZOS - BK (Barium crown),BK6,BK6,glass/lzos/BK6.yml,0.365,2.3254,BK6
glass,LZOS-BK,LZOS - BK (Barium crown),BK8,BK8,glass/lzos/BK8.yml,0.365,2.3254,BK8
glass,LZOS-BK,LZOS - BK (Barium crown),BK10,BK10,glass/lzos/BK10.yml,0.365,2.3254,BK10
glass,LZOS-F,LZOS - F (Flint),F1,F1,glass/lzos/F1.yml,0.365,2.3254,F1
glass,LZOS-F,LZOS - F (Flint),F4,F4,glass/lzos/F4.yml,0.365,2.3254,F4
glass,LZOS-F,LZOS - F (Flint),F6,F6,glass/lzos/F6.yml,0.365,2.3254,F6
glass,LZOS-F,LZOS - F (Flint),F8,F8,glass/lzos/F8.yml,0.365,2.3254,F8
glass,LZOS-F,LZOS - F (Flint),F13,F13,glass/lzos/F13.yml,0.365,2.3254,F13
glass,LZOS-LF,LZOS - LF (Light flint),LF5,LF5,glass/lzos/LF5.yml,0.365,2.3254,LF5
glass,LZOS-LF,LZOS - LF (Light flint),LF7,LF7,glass/lzos/LF7.yml,0.365,2.3254,LF7
glass,LZOS-LF,LZOS - LF (Light flint),LF9,LF9,glass/lzos/LF9.yml,0.365,2.3254,LF9
glass,LZOS-TF,LZOS - TF (Dense flint),TF1,TF1,glass/lzos/TF1.yml,0.365,2.3254,TF1
glass,LZOS-TF,LZOS - TF (Dense flint),TF2,TF2,glass/lzos/TF2.yml,0.365,2.3254,TF2
glass,LZOS-TF,LZOS - TF (Dense flint),TF3,TF3,glass/lzos/TF3.yml,0.365,2.3254,TF3
glass,LZOS-TF,LZOS - TF (Dense flint),TF4,TF4,glass/lzos/TF4.yml,0.365,2.3254,TF4
glass,LZOS-TF,LZOS - TF (Dense flint),TF5,TF5,glass/lzos/TF5.yml,0.365,2.3254,TF5
glass,LZOS-TF,LZOS - TF (Dense flint),TF7,TF7,glass/lzos/TF7.yml,0.365,2.3254,TF7
glass,LZOS-TF,LZOS - TF (Dense flint),TF8,TF8,glass/lzos/TF8.yml,0.365,2.3254,TF8
glass,LZOS-TF,LZOS - TF (Dense flint),TF10,TF10,glass/lzos/TF10.yml,0.365,2.3254,TF10
glass,LZOS-OF,LZOS - OF (Special flint),OF1,OF1,glass/lzos/OF1.yml,0.365,2.3254,OF1
glass,LZOS-BF,LZOS - BF (Barium flint),BF1,BF1,glass/lzos/BF1.yml,0.365,2.3254,BF1
glass,LZOS-BF,LZOS - BF (Barium flint),BF8,BF8,glass/lzos/BF8.yml,0.365,2.3254,BF8
glass,LZOS-BF,LZOS - BF (Barium flint),BF11,BF11,glass/lzos/BF11.yml,0.365,2.3254,BF11
glass,LZOS-BF,LZOS - BF (Barium flint),BF16,BF16,glass/lzos/BF16.yml,0.365,2.3254,BF16
glass,LZOS-BF,LZOS - BF (Barium flint),BF21,BF21,glass/lzos/BF21.yml,0.365,2.3254,BF21
glass,LZOS-BF,LZOS - BF (Barium flint),BF24,BF24,glass/lzos/BF24.yml,0.365,2.3254,BF24
